prefix,provider,origin,time,as_path,scrubber,t_start,t_end
199.46.32.0/19,32787,213120,1733354371.0,"['3399', '6461', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733354372.0,"['24482', '6461', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733354372.0,"['24482', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733354372.0,"['24482', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733354378.0,"['213241', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733354483.0,"['205206', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733355280.0,"['24482', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733355280.0,"['3399', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733355280.0,"['24482', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733355280.0,"['37721', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733355285.0,"['24482', '6461', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733355285.0,"['3399', '6461', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733355287.0,"['24482', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733355287.0,"['24482', '32787', '213120']",32787,1733351981,1733353781
199.46.32.0/19,32787,213120,1733355308.0,"['213241', '32787', '213120']",32787,1733351981,1733353781
3.24.0.0/14,174,16509,1733353929.0,"['199524', '174', '16509']",199524,1733352406,1733352751
3.24.0.0/14,174,16509,1733353951.0,"['199524', '174', '16509']",199524,1733352406,1733352751
128.127.80.0/20,3356,35745,1733334267.0,"['35280', '3356', '35745']",35280,1733334765,1733338106
138.199.2.0/23,1299,60068,1733335267.0,"['35280', '1299', '60068']",35280,1733335371,1733336194
192.155.97.0/24,34309,30083,1733279945.0,"['264479', '7195', '1299', '34309', '30083']",34309,1733280522,1733281139
192.155.97.0/24,34309,30083,1733280043.0,"['264479', '7195', '174', '34309', '30083']",34309,1733280522,1733281139
192.155.97.0/24,34309,30083,1733280564.0,"['264479', '7195', '1299', '34309', '30083']",34309,1733280522,1733281139
192.155.97.0/24,34309,30083,1733280634.0,"['264479', '7195', '174', '34309', '30083']",34309,1733280522,1733281139
149.154.0.0/18,174,30600,1733353897.0,"['199524', '174', '30600']",199524,1733351813,1733352193
149.154.44.0/22,174,30600,1733353935.0,"['199524', '174', '30600']",199524,1733351813,1733352193
149.154.0.0/18,174,30600,1733353937.0,"['199524', '174', '30600']",199524,1733351813,1733352193
149.154.44.0/22,174,30600,1733353959.0,"['199524', '174', '30600']",199524,1733351813,1733352193
195.88.218.0/23,2914,30456,1733283178.0,"['35369', '2914', '30456']",30456,1733283762,1733284195
195.88.218.0/24,2914,30456,1733283178.0,"['35369', '2914', '30456']",30456,1733283762,1733284195
192.41.102.0/24,396998,216030,1733270409.0,"['924', '61138', '55850', '4637', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733270872.0,"['13030', '1299', '3257', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733271089.0,"['14630', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733271233.0,"['13030', '1299', '3257', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733272810.0,"['13030', '1299', '3257', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733273047.0,"['20205', '6939', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733273507.0,"['13030', '1299', '3257', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733274551.0,"['45896', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733274667.0,"['13030', '1299', '3257', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733274949.0,"['13030', '1299', '3257', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733275463.0,"['213151', '41051', '58299', '34549', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733275474.0,"['213151', '34549', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733275811.0,"['917', '60068', '5511', '3257', '396998', '216030']",396998,1733271997,1733274126
192.41.102.0/24,396998,216030,1733275898.0,"['20205', '396998', '216030']",396998,1733271997,1733274126
188.114.96.0/24,212483,13335,1733295938.0,"['212483', '13335']",13335,1733297576,1733300897
188.114.96.0/24,212483,13335,1733295938.0,"['212483', '13335']",13335,1733297576,1733300897
188.114.96.0/24,212483,13335,1733296091.0,"['212483', '13335']",13335,1733297576,1733300897
188.114.96.0/24,212483,13335,1733296091.0,"['212483', '13335']",13335,1733297576,1733300897
188.114.96.0/24,213241,13335,1733298566.0,"['213241', '13335']",13335,1733297576,1733300897
188.114.96.0/24,213241,13335,1733298605.0,"['213241', '13335']",13335,1733297576,1733300897
188.114.96.0/24,132559,13335,1733300957.0,"['149794', '132559', '13335']",13335,1733297576,1733300897
188.114.96.0/24,13030,13335,1733301089.0,"['12307', '29691', '13030', '13335']",13335,1733297576,1733300897
188.114.96.0/24,60171,13335,1733301611.0,"['328840', '60171', '13335']",13335,1733297576,1733300897
188.114.96.0/24,60171,13335,1733301704.0,"['328840', '60171', '13335']",13335,1733297576,1733300897
188.114.96.0/24,3257,13335,1733302647.0,"['3320', '3257', '13335']",13335,1733297576,1733300897
188.114.96.0/24,3257,13335,1733302661.0,"['3320', '3257', '13335']",13335,1733297576,1733300897
76.192.0.0/14,174,7018,1733353936.0,"['199524', '174', '7018']",199524,1733354728,1733355096
76.192.0.0/14,174,7018,1733353959.0,"['199524', '174', '7018']",199524,1733354728,1733355096
38.0.0.0/9,199524,174,1733353924.0,"['199524', '174']",199524,1733352141,1733352599
38.0.0.0/8,199524,174,1733353924.0,"['199524', '174']",199524,1733352141,1733352599
38.40.0.0/19,174,399898,1733353930.0,"['199524', '174', '399898']",199524,1733352141,1733352599
38.40.0.0/18,174,399898,1733353930.0,"['199524', '174', '399898']",199524,1733352141,1733352599
38.0.0.0/9,199524,174,1733353951.0,"['199524', '174']",199524,1733352141,1733352599
38.0.0.0/8,199524,174,1733353951.0,"['199524', '174']",199524,1733352141,1733352599
38.40.0.0/19,174,399898,1733353956.0,"['199524', '174', '399898']",199524,1733352141,1733352599
38.40.0.0/18,174,399898,1733353956.0,"['199524', '174', '399898']",199524,1733352141,1733352599
104.16.0.0/12,6424,13335,1733325676.0,"['47787', '6424', '13335']",13335,1733326909,1733327692
104.20.240.0/20,41722,13335,1733328362.0,"['41722', '13335']",13335,1733326909,1733327692
104.20.240.0/20,212483,13335,1733328412.0,"['212483', '13335']",13335,1733326909,1733327692
104.20.240.0/20,212483,13335,1733328412.0,"['212483', '13335']",13335,1733326909,1733327692
104.20.240.0/20,212483,13335,1733328503.0,"['212483', '13335']",13335,1733326909,1733327692
104.20.240.0/20,212483,13335,1733328503.0,"['212483', '13335']",13335,1733326909,1733327692
104.16.0.0/12,6939,13335,1733328629.0,"['17639', '6939', '13335']",13335,1733326909,1733327692
104.20.240.0/20,17639,13335,1733328701.0,"['17639', '13335']",13335,1733326909,1733327692
104.20.240.0/20,61138,13335,1733328788.0,"['61138', '13335']",13335,1733326909,1733327692
104.20.240.0/20,61138,13335,1733328788.0,"['924', '61138', '13335']",13335,1733326909,1733327692
185.211.78.0/24,13335,32708,1733318738.0,"['197580', '13335', '32708']",13335,1733319954,1733321741
185.211.78.0/24,13335,32708,1733321670.0,"['6667', '13335', '32708']",13335,1733319954,1733321741
185.211.78.0/24,13335,32708,1733322455.0,"['51519', '13335', '32708']",13335,1733319954,1733321741
185.211.78.0/24,13335,32708,1733330889.0,"['3320', '6453', '13335', '32708']",13335,1733332377,1733334217
185.211.78.0/24,13335,32708,1733332366.0,"['53427', '13335', '32708']",13335,1733332377,1733334217
103.85.74.0/24,17433,152320,1733289392.0,"['59514', '24115', '137409', '17433', '152320']",137409,1733287323,1733288088
103.85.74.0/24,17433,152320,1733289401.0,"['134823', '137409', '17433', '152320']",137409,1733287323,1733288088
103.85.74.0/24,17433,152320,1733289402.0,"['134823', '137409', '17433', '152320']",137409,1733287323,1733288088
46.233.39.0/24,199524,48925,1733295561.0,"['213151', '34549', '137409', '199524', '48925']","199524,137409",1733297082,1733297383
46.233.39.0/24,199524,48925,1733295581.0,"['213151', '137409', '199524', '48925']","199524,137409",1733297082,1733297383
46.233.39.0/24,199524,48925,1733296732.0,"['3549', '3356', '137409', '199524', '48925']","199524,137409",1733297082,1733297383
46.233.39.0/24,199524,48925,1733298562.0,"['213241', '137409', '199524', '48925']","199524,137409",1733297082,1733297383
46.233.39.0/24,199524,48925,1733298633.0,"['213241', '137409', '199524', '48925']","199524,137409",1733297082,1733297383
163.123.194.0/24,396998,36231,1733283239.0,"['35369', '2914', '3257', '396998', '36231']",396998,1733284315,1733284760
163.123.194.0/24,396998,36231,1733284860.0,"['14907', '396998', '36231']",396998,1733284315,1733284760
77.37.0.0/17,44066,31400,1733335172.0,"['35280', '2914', '44066', '31400']",35280,1733334894,1733335409
77.37.0.0/17,44066,31400,1733335407.0,"['35280', '2914', '44066', '31400']",35280,1733334894,1733335409
77.37.0.0/17,44066,31400,1733336060.0,"['35280', '2914', '44066', '31400']",35280,1733334894,1733335409
77.37.0.0/17,44066,31400,1733336261.0,"['35280', '2914', '44066', '31400']",35280,1733334894,1733335409
185.211.78.0/24,13335,32708,1733308319.0,"['206356', '47147', '13335', '32708']",13335,1733309824,1733310828
185.211.78.0/24,13335,32708,1733311986.0,"['21412', '13335', '32708']",13335,1733309824,1733310828
185.211.78.0/24,13335,32708,1733330889.0,"['3320', '6453', '13335', '32708']",13335,1733332284,1733332952
185.211.78.0/24,13335,32708,1733332366.0,"['53427', '13335', '32708']",13335,1733332284,1733332952
162.254.196.0/24,1299,32590,1733335268.0,"['35280', '1299', '32590']",35280,1733336117,1733336742
162.254.196.0/24,1299,32590,1733335298.0,"['35280', '1299', '32590']",35280,1733336117,1733336742
2.57.19.0/24,62403,204914,1733343924.0,"['199524', '174', '44592', '49581', '62403', '204914']",199524,1733340625,1733342360
2.57.19.0/24,62403,204914,1733343925.0,"['199524', '174', '44592', '49581', '62403', '204914']",199524,1733340625,1733342360
185.211.78.0/24,13335,32708,1733328412.0,"['212483', '13335', '32708']",13335,1733327857,1733328238
185.211.78.0/24,13335,32708,1733328412.0,"['212483', '13335', '32708']",13335,1733327857,1733328238
185.211.78.0/24,13335,32708,1733328503.0,"['212483', '13335', '32708']",13335,1733327857,1733328238
185.211.78.0/24,13335,32708,1733328503.0,"['212483', '13335', '32708']",13335,1733327857,1733328238
185.211.78.0/24,13335,32708,1733328656.0,"['61138', '13335', '32708']",13335,1733327857,1733328238
185.211.78.0/24,13335,32708,1733328656.0,"['924', '61138', '13335', '32708']",13335,1733327857,1733328238
38.0.0.0/9,199524,174,1733353924.0,"['199524', '174']",199524,1733352622,1733354870
38.0.0.0/8,199524,174,1733353924.0,"['199524', '174']",199524,1733352622,1733354870
38.0.0.0/9,199524,174,1733353951.0,"['199524', '174']",199524,1733352622,1733354870
38.0.0.0/8,199524,174,1733353951.0,"['199524', '174']",199524,1733352622,1733354870
38.76.247.0/24,137409,136510,1733356557.0,"['55720', '2914', '137409', '136510']",137409,1733352622,1733354870
2.216.0.0/13,5607,5607,1733335172.0,"['35280', '2914', '5607', '5607']",35280,1733334340,1733337513
2.216.0.0/13,5607,5607,1733335373.0,"['35280', '2914', '5607', '5607']",35280,1733334340,1733337513
2.216.0.0/13,5607,5607,1733336030.0,"['35280', '2914', '5607', '5607']",35280,1733334340,1733337513
2.216.0.0/13,5607,5607,1733336250.0,"['35280', '2914', '5607', '5607']",35280,1733334340,1733337513
50.20.251.0/24,174,36352,1733353896.0,"['199524', '174', '36352']",199524,1733354031,1733355384
50.20.251.0/24,174,36352,1733353937.0,"['199524', '174', '36352']",199524,1733354031,1733355384
45.63.116.0/22,2914,20473,1733335172.0,"['35280', '2914', '20473']",35280,1733330625,1733333809
45.63.116.0/22,2914,20473,1733335426.0,"['35280', '2914', '20473']",35280,1733330625,1733333809
134.255.251.0/24,2914,199610,1733335251.0,"['35280', '2914', '199610']",35280,1733335985,1733336778
134.255.251.0/24,2914,199610,1733335404.0,"['35280', '2914', '199610']",35280,1733335985,1733336778
134.255.251.0/24,2914,199610,1733336051.0,"['35280', '2914', '199610']",35280,1733335985,1733336778
134.255.251.0/24,2914,199610,1733336251.0,"['35280', '2914', '199610']",35280,1733335985,1733336778
185.211.78.0/24,13335,32708,1733311986.0,"['21412', '13335', '32708']",13335,1733310828,1733311319
185.211.78.0/24,13335,32708,1733312979.0,"['3320', '6453', '13335', '32708']",13335,1733310828,1733311319
103.85.74.0/24,17433,152320,1733289392.0,"['59514', '24115', '137409', '17433', '152320']",137409,1733287446,1733287755
103.85.74.0/24,17433,152320,1733289401.0,"['134823', '137409', '17433', '152320']",137409,1733287446,1733287755
103.85.74.0/24,17433,152320,1733289402.0,"['134823', '137409', '17433', '152320']",137409,1733287446,1733287755
141.193.68.0/24,396998,36231,1733273502.0,"['13030', '1299', '3257', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733274521.0,"['45896', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733274579.0,"['13030', '1299', '3257', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733274773.0,"['13030', '1299', '3257', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733275475.0,"['213151', '34549', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733275897.0,"['20205', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733276074.0,"['15397', '15958', '1299', '3257', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733276278.0,"['917', '60068', '5511', '3257', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733277671.0,"['14907', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733277915.0,"['24482', '24748', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733277915.0,"['24482', '24748', '396998', '36231']",396998,1733275060,1733277276
141.193.68.0/24,396998,36231,1733277920.0,"['59514', '24115', '24748', '396998', '36231']",396998,1733275060,1733277276
24.125.0.0/16,174,7922,1733343847.0,"['199524', '174', '7922']",199524,1733342859,1733344059
24.125.0.0/16,174,7922,1733343881.0,"['199524', '174', '7922']",199524,1733342859,1733344059
107.191.62.0/23,2914,20473,1733335176.0,"['35280', '2914', '20473']",35280,1733334300,1733334701
107.191.62.0/23,2914,20473,1733335426.0,"['35280', '2914', '20473']",35280,1733334300,1733334701
107.191.62.0/23,2914,20473,1733336103.0,"['35280', '2914', '20473']",35280,1733334300,1733334701
107.191.62.0/23,2914,20473,1733336250.0,"['35280', '2914', '20473']",35280,1733334300,1733334701
204.10.193.0/24,199524,48925,1733298565.0,"['213241', '9002', '1299', '199524', '199524', '48925']",199524,1733298547,1733299951
204.10.193.0/24,199524,48925,1733301024.0,"['149794', '132559', '9498', '199524', '199524', '48925']",199524,1733298547,1733299951
204.10.193.0/24,199524,48925,1733301357.0,"['328840', '60171', '3491', '199524', '199524', '48925']",199524,1733298547,1733299951
204.10.193.0/24,199524,48925,1733301386.0,"['328840', '60171', '6939', '199524', '199524', '48925']",199524,1733298547,1733299951
204.10.193.0/24,199524,48925,1733301604.0,"['328840', '60171', '3491', '199524', '199524', '48925']",199524,1733298547,1733299951
204.10.193.0/24,199524,48925,1733301700.0,"['328840', '60171', '6939', '199524', '199524', '48925']",199524,1733298547,1733299951
154.218.0.0/17,3223,35916,1733306427.0,"['2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306428.0,"['2500', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306428.0,"['61138', '55850', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306428.0,"['924', '61138', '55850', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306429.0,"['49544', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306444.0,"['132825', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306460.0,"['131477', '65511', '140096', '150684', '3491', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.64.0/18,134548,134548,1733306687.0,"['49544', '3356', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.80.0/20,134548,134548,1733306687.0,"['49544', '3356', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306687.0,"['49544', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306687.0,"['49544', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.64.0/18,134548,134548,1733306687.0,"['49544', '3356', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.80.0/20,134548,134548,1733306687.0,"['49544', '3356', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306687.0,"['49544', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306687.0,"['49544', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306691.0,"['917', '60068', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306691.0,"['917', '60068', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306703.0,"['263152', '264409', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306703.0,"['263152', '264409', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.64.0/18,134548,134548,1733306752.0,"['49544', '3356', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.80.0/20,134548,134548,1733306752.0,"['49544', '3356', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.64.0/18,134548,134548,1733306752.0,"['49544', '3356', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.80.0/20,134548,134548,1733306752.0,"['49544', '3356', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306752.0,"['49544', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306752.0,"['49544', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306752.0,"['49544', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306752.0,"['49544', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306765.0,"['263152', '264409', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306765.0,"['263152', '264409', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306782.0,"['917', '60068', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306782.0,"['917', '60068', '3356', '3223', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306831.0,"['42473', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306831.0,"['42473', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306831.0,"['6057', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306831.0,"['6057', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306831.0,"['6057', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306831.0,"['20080', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306831.0,"['20080', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306832.0,"['263702', '6762', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306832.0,"['6424', '6762', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306832.0,"['6424', '6762', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733306835.0,"['22548', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733306835.0,"['22548', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733307458.0,"['206356', '50629', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733307459.0,"['206356', '50629', '3223', '35916']",3223,1733306540,1733306870
154.218.64.0/18,134548,134548,1733307477.0,"['206356', '50629', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.80.0/20,134548,134548,1733307488.0,"['206356', '50629', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733307729.0,"['6057', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733307729.0,"['6057', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733307729.0,"['42473', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733307729.0,"['42473', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733307729.0,"['20080', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733307729.0,"['20080', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733307730.0,"['22548', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733307730.0,"['22548', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733307730.0,"['6424', '6762', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733307730.0,"['6424', '6762', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733307730.0,"['263702', '6762', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733307777.0,"['131477', '65511', '140096', '150684', '3491', '2914', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733307833.0,"['19151', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733307834.0,"['19151', '3223', '35916']",3223,1733306540,1733306870
154.218.64.0/18,134548,134548,1733307835.0,"['19151', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.80.0/20,134548,134548,1733307835.0,"['19151', '3223', '134548', '134548', '134548', '134548']",3223,1733306540,1733306870
154.218.0.0/17,3223,35916,1733308318.0,"['206356', '47147', '3223', '35916']",3223,1733306540,1733306870
154.218.0.0/16,3223,35916,1733308327.0,"['206356', '47147', '3223', '35916']",3223,1733306540,1733306870
67.71.0.0/16,174,577,1733353922.0,"['199524', '174', '577']",199524,1733351995,1733353252
67.71.0.0/16,174,577,1733353948.0,"['199524', '174', '577']",199524,1733351995,1733353252
176.57.128.0/18,30823,56876,1733349309.0,"['12779', '199524', '30823', '56876']",199524,1733347971,1733351326
176.57.134.0/24,30823,56876,1733349309.0,"['12779', '199524', '30823', '56876']",199524,1733347971,1733351326
176.57.128.0/18,30823,56876,1733349549.0,"['12779', '199524', '30823', '56876']",199524,1733347971,1733351326
176.57.134.0/24,30823,56876,1733349549.0,"['12779', '199524', '30823', '56876']",199524,1733347971,1733351326
173.218.208.0/20,174,19108,1733343825.0,"['199524', '174', '19108']",199524,1733342241,1733343900
173.218.208.0/20,174,19108,1733343863.0,"['199524', '174', '19108']",199524,1733342241,1733343900
173.218.0.0/16,174,19108,1733343883.0,"['199524', '174', '19108']",199524,1733342241,1733343900
173.218.0.0/16,174,19108,1733343888.0,"['199524', '174', '19108']",199524,1733342241,1733343900
103.85.74.0/24,17433,152320,1733293479.0,"['199524', '174', '137409', '17433', '152320']","199524,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733293483.0,"['199524', '174', '137409', '17433', '152320']","199524,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733293491.0,"['1403', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733293506.0,"['174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733293527.0,"['48237', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733293899.0,"['13030', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295599.0,"['213151', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295736.0,"['174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295738.0,"['199524', '174', '137409', '17433', '152320']","199524,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733295749.0,"['199524', '174', '137409', '17433', '152320']","199524,137409",1733292356,1733295042
103.85.74.0/24,152320,152320,1733295761.0,"['35280', '152320', '152320']",35280,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295764.0,"['14840', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295764.0,"['14840', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['18041', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['18041', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['49544', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['151381', '150369', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['14840', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['14907', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['917', '60068', '37468', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['20080', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['61292', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295765.0,"['2500', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295766.0,"['2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295766.0,"['2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295766.0,"['2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295766.0,"['132847', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295767.0,"['265721', '64126', '1299', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295767.0,"['14840', '137409', '17433', '152320']",137409,1733292356,1733295042
